wikipedia_movie_id,name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
24419018,Just Like Before,None,None,None,None,6.8,23.0,None,Mike Sandejas,None
35284514,Black Sky: The Race for Space,None,None,None,None,8.3,55.0,None,Scott B,None
20164440,The Man Who Knew Love,None,None,None,None,6.7,64.0,None,Miguel Picazo,None
35590084,The Devil in a Convent,None,None,None,None,6.4,1300.0,None,Georges Méliès,None
26370924,Battle at Bloody Beach,None,None,None,None,5.4,508.0,None,Herbert Coleman,None
31665461,Blazing Frontier,None,None,None,None,5.5,71.0,None,Sam Newfield,None
460442,A Bug's Life,363258859.0,120000000.0,162798565.0,291121.0,7.2,308000.0,1344.0,John Lasseter,None
10442000,Fighting Back: The Rocky Bleier Story,None,None,None,None,6.9,174.0,None,Robert Lieberman,None
8654526,The Grand Horror,None,None,None,None,None,None,None,None,None
20770737,My Bare Lady,None,None,None,None,3.5,26.0,None,Arthur Knight,None
32364571,Takhan Teish,None,1000000.0,None,None,5.6,109.0,None,Atanu Ghosh,None
6168233,The Horse with the Flying Tail,None,None,None,None,6.1,203.0,None,Larry Lansburgh,None
19753877,Ambikapathy,None,None,None,None,8.0,24.0,None,Ellis Dungan,None
13931147,Insanitarium,None,3000000.0,None,None,5.0,4800.0,None,Jeff Buhler,None
21395816,Chasing a Dream,None,None,None,None,None,None,None,None,None
11151160,Badalte Rishtey,None,None,None,None,6.7,83.0,None,Raghunath Jhalani,None
31380376,Miracle of Flight,None,None,None,None,7.2,847.0,None,Terry Gilliam,None
30221032,"All's Well, Ends Well 2011",31335572.0,6000000.0,None,None,4.9,441.0,None,Hing-Ka Chan,None
25207287,Finding Dawn,None,None,None,None,7.2,27.0,None,Christine Welsh,None
1854398,A King in New York,910.0,None,None,None,7.0,8700.0,None,Charles Chaplin,None
20831047,Swing!,None,None,None,None,5.7,167.0,None,Oscar Micheaux,None
21052684,Tom Brown's Schooldays,None,None,None,None,7.1,499.0,None,Gordon Parry,None
872485,The Apprenticeship of Duddy Kravitz,None,910000.0,None,None,6.8,2600.0,None,Ted Kotcheff,None
30065780,Wildflower,None,None,None,None,None,None,None,Allan Dwan,None
27297372,The Midnight Taxi,None,None,None,None,5.8,31.0,None,John G. Adolfi,None
13580398,Jaan Se Pyaara,None,None,None,None,5.2,143.0,None,Anand,None
16796665,Olivia,9934.0,None,9934.0,3948.0,6.9,678.0,None,Jacqueline Audry,None
6616873,Shoeshine,None,1000000.0,None,None,8.0,8000.0,None,Vittorio De Sica,None
10640149,Jeevan Mrityu,None,None,None,None,7.3,258.0,None,Satyen Bose,None
2998375,The Mark of Zorro,None,None,None,None,5.8,673.0,None,Don McDougall,None
6748479,The Sensation of Sight,23457.0,1000000.0,23457.0,8256.0,6.3,636.0,None,Aaron J. Wiederspahn,None
24191870,Eyewitness,None,None,None,None,6.3,322.0,None,Muriel Box,None
7691690,The Hands of Che Guevara,None,None,None,None,8.2,16.0,None,Peter De Kock,None
17182462,The Human Goddess,None,None,None,None,5.8,68.0,None,Meng-Hua Ho,None
24085201,Inquest,None,None,None,None,5.7,146.0,None,Roy Boulting,None
1941134,"Wkw/tk/1996@7'55""hk.net",None,None,None,None,6.1,284.0,None,Kar-Wai Wong,None
22644435,Laat de Dokter maar Schuiven,None,None,None,None,6.0,37.0,None,Nikolai van der Heyde,None
34443947,A Royal Affair,14758997.0,None,1546761.0,38212.0,7.5,50000.0,None,Nikolaj Arcel,None
18492482,Paris Belongs to Us,None,None,None,None,6.8,2600.0,None,Jacques Rivette,None
2967223,Morituri,None,6290000.0,None,None,7.0,4300.0,None,Bernhard Wicki,None
2583808,InuYasha the Movie: The Castle Beyond the Looking Glass,7506630.0,None,None,None,7.3,2300.0,None,Toshiya Shinohara,None
5777653,Ali Baba Bunny,14753.0,None,14753.0,12285.0,7.7,2200.0,None,Chuck Jones,None
14840843,The Sisters,None,None,None,None,6.8,38.0,None,Christy Cabanne,None
602644,Robin Hood Daffy,None,None,None,None,7.9,2600.0,None,Chuck Jones,None
26167035,The Strange Woman,None,None,None,None,6.5,2400.0,None,Edgar G. Ulmer,None
4851257,Kingdom of the Spiders,None,500000.0,None,None,5.7,6000.0,175.0,John 'Bud' Cardos,None
61494,Naughty Marietta,None,None,None,None,6.5,1500.0,None,Robert Z. Leonard,None
25451763,Dhairyavanthudu,None,None,None,None,6.5,18.0,None,Lakshmi Deepak,None
28379521,Noc nevěsty,None,None,None,None,7.3,156.0,None,Karel Kachyna,None
33958242,Welcome to the Dirt,None,None,None,None,None,None,None,None,None
25434824,Italians and Other Strangers,None,None,None,None,None,None,None,None,None
6942006,Iron Eagle II,10497324.0,None,10497324.0,3530016.0,3.8,5400.0,None,Sidney J. Furie,None
2565385,Flamingo Road,None,1528000.0,None,None,7.0,3500.0,None,Michael Curtiz,None
11120865,Butterfly and Sword,None,None,None,None,5.9,1300.0,None,Michael Mak,None
19594763,Me and My Kid Brother,None,None,None,None,5.5,335.0,None,Lau Lauritzen,None
4088797,The Ghosts of Edendale,None,None,None,None,3.8,476.0,None,Stefan Avalos,None
9707062,Straight Acting,None,None,None,None,None,None,None,None,None
25446948,Simhapuri Simham,None,None,None,None,6.4,21.0,None,Kodi Ramakrishna,None
22381581,Move,None,None,244296.0,None,5.0,203.0,None,Stuart Rosenberg,None
10274511,Joseph's Gift,None,None,None,None,6.8,114.0,None,Philippe Mora,None
35572871,Confession of a Child of the Century,146155.0,4000000.0,74.0,68.0,4.3,646.0,None,Sylvie Verheyde,None
100700,John Q,102244770.0,36000000.0,71756802.0,20275194.0,7.1,141000.0,None,Nick Cassavetes,None
11142175,Sridevi,None,None,None,None,None,None,None,N. Sankaran Nair,None
20617600,The Burial Society,21285.0,1500000.0,21285.0,7737.0,6.0,210.0,None,Nicholas Racz,None
28116712,Nya hyss av Emil i Lönneberga,None,None,None,None,7.2,2700.0,None,Olle Hellbom,None
15777040,Within the Rock,None,None,None,None,4.3,712.0,None,Gary J. Tunnicliffe,None
31029163,Dos cadetes,None,None,None,None,7.0,8.0,None,René Cardona,None
32990448,Mrs. Delafield Wants to Marry,None,None,None,None,6.7,268.0,None,George Schaefer,None
8351040,The Painted Veil,None,947000.0,None,None,6.5,1700.0,None,Richard Boleslawski,None
2852830,Aragami,None,None,None,None,6.7,2300.0,None,Ryûhei Kitamura,None
13377238,Dreamkeeper,None,40000000.0,None,None,7.5,1700.0,None,Steve Barron,None
1644429,"Masculin, féminin",200380.0,None,200380.0,26855.0,7.4,17000.0,None,Jean-Luc Godard,None
9016532,Awakening of the Beast,None,None,None,None,5.9,1200.0,None,José Mojica Marins,None
26405590,Twelve Hours to Kill,None,None,None,None,5.6,144.0,None,Edward L. Cahn,None
20379201,La Sorcière,None,None,None,None,6.7,374.0,None,André Michel,None
21250095,The Hungry Ghosts,None,None,None,None,5.3,207.0,None,Michael Imperioli,None
9737671,Hand in Hand,None,None,None,None,7.4,572.0,None,Philip Leacock,None
12754957,Yitzhak Rabin,None,None,None,None,None,None,None,None,None
36089665,Men Don't Tell,None,None,None,None,6.5,388.0,None,Harry Winer,None
25923896,Kolilakkam,None,None,None,None,7.2,56.0,None,Vijayanand,None
12956993,Dante's Inferno,None,None,None,None,6.6,1500.0,None,Sean Meredith,None
18218711,Rock Prophecies,None,None,None,None,6.7,171.0,None,John Chester,None
20581336,Shehzada,None,None,None,None,6.7,65.0,None,K. Shankar,None
21926187,Delivering,None,None,None,None,6.0,259.0,None,Todd Field,None
2353104,"The Karate Kid, Part III",38956288.0,None,38956288.0,10364544.0,5.3,68000.0,4677.0,John G. Avildsen,None
22543110,Nee Sukhame Ne Korukunna,None,None,None,None,None,None,None,Giri Babu,None
7601499,Mayookham,None,None,None,None,6.6,71.0,None,T. Hariharan,None
22644962,Flodder 3,None,None,None,None,5.5,3700.0,None,Dick Maas,None
7874568,Desserts,None,None,None,None,7.0,739.0,None,Jeff Stark,None
5735396,Invasion of the Body Snatchers,24946715.0,3500000.0,24946533.0,1298129.0,7.4,67000.0,1759.0,Philip Kaufman,None
11142181,Madhura Sopnam,None,None,None,None,None,None,None,None,None
9998110,Muñequitas de medianoche,None,None,None,None,None,None,None,None,None
25248084,The New Kids,199108.0,None,199108.0,199108.0,6.1,3900.0,4998.0,Sean S. Cunningham,None
6449273,Who is Cletis Tout?,280458.0,9000000.0,252706.0,64867.0,6.3,4900.0,None,Chris Ver Wiel,None
3945952,Pumpkinhead II: Blood Wings,None,None,None,None,4.6,5100.0,None,Jeff Burr,None
33629930,A Jester’s Tale,None,None,None,None,7.1,521.0,None,Karel Zeman,None
35005689,The Black Whale,None,None,None,None,None,None,None,Fritz Wendhausen,None
8401836,Stigma,None,None,None,None,5.1,273.0,None,David E. Durston,None
34224014,Richard II,None,None,None,None,8.1,1800.0,None,Rupert Goold,None
16523191,The Hoober-Bloob Highway,None,None,None,None,6.8,299.0,None,Alan Zaslove,None
36165387,Night of the Cobra Woman,None,None,None,None,4.2,475.0,None,Andrew Meyer,None
35337870,In the House,16190771.0,None,389757.0,31441.0,7.4,34000.0,None,François Ozon,None
27939556,Sleeping Beauty,408680.0,3000000.0,36578.0,9207.0,5.3,34000.0,2055.0,Julia Leigh,None
2839572,Haiku Tunnel,92723.0,None,92723.0,None,6.1,1300.0,None,Jacob Kornbluth,None
1767696,Extreme Battle!! The Three Great Super Saiyans,18554927.0,None,None,None,7.0,7600.0,None,Daisuke Nishio,None
30653493,Ayyan,None,25000000.0,None,None,None,None,None,Kenthiran Muniasami,None
31176,The Parent Trap,29650385.0,None,25150385.0,None,7.2,23000.0,3608.0,David Swift,None
35804898,Netru Indru Naalai,None,None,None,None,7.0,29.0,None,P. Neelakantan,None
34747632,Bouka,None,None,None,None,7.0,25.0,None,Roger Gnoan M'Bala,None
11672794,Don't Look Now,None,None,None,None,None,None,None,None,None
11279445,Only Human,1050376.0,None,284961.0,9590.0,6.8,1800.0,None,Dominic Harari,None
61491,Les Misérables,None,1000000.0,None,None,7.7,3800.0,None,Richard Boleslawski,None
19400587,Little Sinner,None,None,None,None,7.2,145.0,None,Gus Meins,None
1587667,Catch and Release,16162580.0,25000000.0,15539051.0,7658898.0,5.9,28000.0,None,Susannah Grant,None
27477754,TuTuMUCH,None,None,None,None,6.6,89.0,None,Elise Swerhone,None
34793413,Marriage in Transit,None,None,None,None,5.6,31.0,None,Roy William Neill,None
36378313,Dead Sushi,None,None,None,None,5.7,1800.0,None,Noboru Iguchi,None
7392111,Mad Monster Party,None,None,None,None,6.5,3500.0,None,Jules Bass,None
23956617,Burial of a Potato,None,None,None,None,7.1,147.0,None,Jan Jakub Kolski,None
30864723,Before the Rain,763847.0,1900000.0,763847.0,None,7.9,16000.0,None,Milcho Manchevski,None
27859176,Samrajyam,None,None,None,None,7.4,750.0,None,Jomon,None
11142183,Aasirvaadham,None,None,None,None,None,None,None,None,None
22754128,Solemn Communion,None,None,None,None,6.2,89.0,None,René Féret,None
20998349,Suzakumon,None,None,None,None,6.7,9.0,None,Kazuo Mori,None
17417872,Natturajavu,None,None,None,None,4.6,410.0,None,Shaji Kailas,None
3493786,Metropolitan,2960492.0,230000.0,2960492.0,46663.0,7.3,12000.0,None,Whit Stillman,None
10203043,The Scarlet Horseman,None,None,None,None,5.9,24.0,None,Lewis D. Collins,None
25920706,Here Come the Tigers,None,200000.0,None,None,3.7,248.0,None,Sean S. Cunningham,None
35465621,Night Warriors: Darkstalkers' Revenge,None,None,None,None,6.4,441.0,None,Paul Dobson,None
3072026,Love in Thoughts,1192335.0,None,None,None,6.9,4300.0,None,Achim von Borries,None
18037744,Her Life's Story,None,None,None,None,None,None,None,Joseph De Grasse,None
3374760,A Geisha,5583.0,None,None,None,7.6,2300.0,None,Kenji Mizoguchi,None
22535918,Tooth Fairy,112462508.0,48000000.0,60022256.0,14010409.0,5.0,49000.0,4639.0,Michael Lembeck,None
9564605,Jai Santoshi Maa,None,None,None,None,6.5,204.0,None,Vijay Sharma,None
23647638,Mugabe and the White African,7924.0,None,7924.0,1907.0,7.7,976.0,None,Lucy Bailey,None
32593192,Ee Adutha Kalathu,8323.0,None,None,None,7.8,1000.0,None,Arun Kumar,None
14734277,Hot Stuff,None,None,None,None,6.4,300.0,None,Jules White,None
492769,Kohtalon kirja,None,None,None,None,3.6,619.0,None,Tommi Lepola,None
1038386,My Dog Skip,35547761.0,6000000.0,34134641.0,56943.0,7.0,21000.0,None,Jay Russell,None
27646427,Estilo Hip Hop,None,414000.0,None,None,None,None,None,Virgilio Bravo,None
31178199,Vellinakshatram,None,None,None,None,None,None,None,Felix J. Beyse,None
19680621,Doctor by Day,None,None,None,None,None,None,None,None,None
33490819,Bleak Night,143437.0,None,None,None,7.2,1300.0,None,Yoon Sunghyun,None
20360335,New Americans,None,None,None,None,5.0,38.0,None,Slavko Vorkapich,None
10014541,Hysteria - The Def Leppard Story,None,None,None,None,None,None,None,None,None
6657070,Aces Go Places 3,None,None,None,None,5.8,1100.0,None,Hark Tsui,None
2457899,Kaala Patthar,None,None,None,None,7.6,2700.0,None,Yash Chopra,None
7984798,Step Brothers,128108211.0,65000000.0,100468793.0,30940732.0,6.9,312000.0,889.0,Adam McKay,None
17359083,Nitrate Kisses,None,None,None,None,7.1,157.0,None,Barbara Hammer,None
19732515,Pattikada Pattanama,None,None,None,None,6.3,31.0,None,P. Madhavan,None
3454625,The Sleeping Dictionary,57524.0,12000000.0,None,None,6.5,9100.0,None,Guy Jenkin,None
32990263,Désiré,None,None,None,None,6.0,226.0,None,Bernard Murat,None
22146286,The Abduction Club,None,None,None,None,6.6,1800.0,None,Stefan Schwartz,None
14655668,The Criminal Code,None,None,None,None,6.9,1300.0,None,Howard Hawks,None
23613543,Jane White Is Sick & Twisted,None,None,None,None,3.8,444.0,None,David Michael Latt,None
15757001,Ten Scars Make a Man,None,None,None,None,2.6,22.0,None,William Parke,None
26117303,Splendor,None,None,None,None,6.2,332.0,None,Elliott Nugent,None
3078404,"English, August",None,None,None,None,7.6,145.0,None,Dev Benegal,None
6819660,Adventures of Mowgli,None,None,None,None,7.6,2200.0,None,Roman Davydov,None
7811236,Just the Ticket,430404.0,12000000.0,430404.0,247585.0,5.6,2000.0,None,Richard Wenk,None
4036006,Kid Millions,None,None,None,None,6.7,573.0,None,Roy Del Ruth,None
12224218,Hotel California,None,None,None,None,5.5,314.0,None,Geo Santini,None
31155696,Pooja,None,None,None,None,None,None,None,P. Karamachandran,None
12145249,The Female Bunch,None,None,54259.0,None,4.3,492.0,None,Al Adamson,None
3242163,Champion of Death,None,None,None,None,6.6,426.0,None,Kazuhiko Yamaguchi,None
19777355,Jeg elsker dig,None,None,None,None,5.8,12.0,None,Torben Anton Svendsen,None
26371311,Invitation to a Gunfighter,None,1800000.0,None,None,6.3,2300.0,None,Richard Wilson,None
18534112,Apes of Wrath,None,None,None,None,7.5,634.0,None,Friz Freleng,None
33483307,The New Adventures of Gigantor,None,None,None,None,7.5,127.0,None,Barbara Goodson,None
27868846,Lukket avdeling,None,None,None,None,6.4,42.0,None,Arnljot Berg,None
2590063,"Pepi, Luci, Bom and Other Girls on the Heap",417.0,6000000.0,None,None,6.1,5800.0,None,Pedro Almodóvar,None
5829285,Dalai Lama Renaissance,45904.0,None,None,None,6.9,59.0,None,Khashyar Darvich,None
33685378,S.A.S. à San Salvador,None,None,None,None,3.3,203.0,None,Raoul Coutard,None
29162254,The First Men in the Moon,None,None,None,None,6.1,1100.0,None,Damon Thomas,None
2976028,Dreamer,38741732.0,32000000.0,32751093.0,9178233.0,6.8,14000.0,None,John Gatins,None
30009309,The last Fleksnes,None,None,None,None,6.7,632.0,None,Bo Hermansson,None
25674879,Daffy's Diner,None,None,None,None,5.9,174.0,None,Robert McKimson,None
18793682,The Base,None,None,None,None,None,None,None,None,None
32558784,S.O.S.-Son Of Sardar,1618361.0,300000000.0,771789.0,341552.0,4.2,10000.0,None,Ashwani Dhir,None
18849361,The Thief of Bagdad,None,None,None,None,7.1,17.0,None,T.P. Sundaram,None
21633267,Darclee,None,None,None,None,7.5,53.0,None,Mihai Iacob,None
15206383,Boys Life 6,None,None,None,None,None,None,None,None,None
20735684,The Rocket Post,122457.0,8000000.0,None,None,6.6,366.0,None,Stephen Whittaker,None
27964422,Red Hair,None,None,None,None,6.6,71.0,None,Clarence G. Badger,None
30366479,The Yin and the Yang of Mr. Go,None,None,None,None,3.4,250.0,None,Burgess Meredith,None
28256193,Puncture,123700.0,None,68945.0,29175.0,6.8,25000.0,None,Adam Kassen,None
16488364,The Wrecking Crew,None,None,None,None,2.2,1300.0,None,Albert Pyun,None
1345521,High Plains Drifter,15706540.0,5500000.0,15700000.0,None,7.4,62000.0,None,Clint Eastwood,None
34429074,Shubha Lagnam,None,None,None,None,7.5,126.0,None,S.V. Krishna Reddy,None
21871596,Ujala,None,None,None,None,None,None,None,None,None
14359212,White Bim Black Ear,None,None,None,None,8.1,2400.0,None,Stanislav Rostotskiy,None
13070759,Heartlands,None,None,None,None,6.8,1300.0,None,Damien O'Donnell,None
36127934,Maleficent,759853685.0,180000000.0,241410378.0,69431298.0,6.9,394000.0,1762.0,Robert Stromberg,None
1276826,Oi! Warning,None,None,None,None,6.1,781.0,None,Ben Reding,None
26022310,Vellinakshatram,None,None,None,None,5.1,397.0,None,Vinayan,None
21146018,Emergency Landing,None,None,None,None,6.3,95.0,None,Arne Skouen,None
9769231,Le Batteur Du Boléro,None,None,None,None,6.6,570.0,None,Patrice Leconte,None
5473121,The Luck of Ginger Coffey,None,500000.0,None,None,6.9,304.0,None,Irvin Kershner,None
27369188,Wilderness,None,None,None,None,6.5,225.0,None,Michael Kitchen,None
34013795,Senthoora Poove,None,None,None,None,8.4,27.0,None,P.R. Devaraj,None
5630975,F/X2,21082165.0,16400000.0,21082165.0,5455058.0,5.9,12000.0,None,Richard Franklin,None
26137158,Faith,171231.0,None,None,None,6.2,412.0,None,Burhan Qurbani,None
5947065,The Whispering Shadow,None,None,None,None,5.4,227.0,None,Colbert Clark,None
30834538,Kick In,None,None,None,None,None,None,None,George Fitzmaurice,None
3303413,Awake,32730062.0,8600000.0,14377198.0,5856872.0,6.5,79000.0,4063.0,Joby Harold,None
26498520,Annarakkannanum Thannalayathu,None,None,None,None,3.9,16.0,None,Prakashan,None
22210654,"Gabriela, Cravo e Canela",1318839.0,None,1318839.0,None,6.2,1300.0,None,Bruno Barreto,None
18549628,Maria Mariana II,None,None,None,None,6.2,32.0,None,Yusof Haslam,None
20903071,Insaaniyat,None,None,None,None,6.5,20.0,None,Manmohan Desai,None
23901590,"Black Rose Is an Emblem of Sorrow, Red Rose Is an Emblem of Love",None,None,None,None,7.2,739.0,None,Sergey Solovyov,None
27510480,Creature with the Atom Brain,None,None,None,None,5.5,1700.0,None,Edward L. Cahn,None
28075240,A Dangerous Method,30519436.0,15000000.0,5704709.0,167953.0,6.4,107000.0,4109.0,David Cronenberg,None
68084,Adam's Rib,None,None,None,None,7.4,23000.0,None,George Cukor,None
32207988,Inside,None,None,None,None,3.9,469.0,None,Daryn Tufts,None
22752936,Group Portrait with Lady,None,None,None,None,5.7,379.0,None,Aleksandar Petrovic,None
27370713,Woman of Desire,None,None,None,None,4.0,678.0,None,Robert Ginty,None
8988995,Pranam Khareedu,None,None,None,None,8.1,46.0,None,K. Vasu,None
9880482,The Grim Game,None,200000.0,None,None,6.8,312.0,None,Irvin Willat,None
24414565,The Mysterious Rider,None,None,None,None,6.1,103.0,None,Lesley Selander,None
18328543,Ten Dead Men,None,100000.0,None,None,3.4,695.0,None,Ross Boyask,None
19406235,A Lingering Face,None,None,None,None,6.9,28.0,None,Xuechang Lu,None
2925896,Lovesick,10171304.0,10100000.0,10171304.0,3093281.0,5.2,885.0,None,Marshall Brickman,None
