producer,producer_popularity,year,movie_title,wikipedia_movie_id,movie_score
Sven Taddicken,0.0,2002.0,Getting My Brother Laid,1503023,52.93429783105963
Lee Han,0.0,2002.0,Lovers' Concerto,3261900,72.70339342106121
Robert Guédiguian,20.970063220892538,2002.0,Marie-Jo and Her Two Lovers,24823252,65.38724912204184
Don Coscarelli,63.811580672565775,2002.0,Bubba Ho-tep,817905,66.04830756088073
Daniel Burman,0.0,2002.0,Todas las Azafatas van al Cielo,9520953,57.26649174651494
Martina Kudlácek,0.0,2002.0,In the Mirror of Maya Deren,971202,56.830933100466176
Stephen Herek,66.6863506643697,2002.0,Life or Something Like It,2888880,65.38838921450586
Fabian Wullenweber,0.0,2002.0,Klatretøsen,4890336,57.784799920686034
Ramón Salazar,0.0,2002.0,Piedras,11151333,65.58302667393198
Juan José Jusid,19.760935277936277,2002.0,Apasionados,5970848,54.408464912189146
Pete Jones,0.0,2002.0,Stolen Summer,704427,58.470537158544445
Jorge Alí Triana,0.0,2002.0,Bolívar is me,2315130,54.904280537401206
Roberto Benigni,74.37138092691633,2002.0,Pinocchio,8485902,58.47811284061611
Sanjay Gupta,15.236040002018456,2002.0,Kaante,1792743,67.77498052149554
Wych Kaosayananda,0.0,2002.0,Ballistic: Ecks vs. Sever,1286174,52.96848800067109
Toni Myers,0.0,2002.0,Space Station 3D,1934366,79.66360495391459
Alfredo Rodriguez de Villa,0.0,2002.0,Washington Heights,7158091,56.43372488325931
Edoardo Ponti,0.0,2002.0,Between Strangers,27749858,53.07074687020024
Steven Spielberg,82.92900849949008,2002.0,Catch Me If You Can,215873,86.44911204260883
Jamshed Usmonov,0.0,2002.0,Angel on the Right,24903317,58.623842907300116
Barry Sonnenfeld,75.33540354245817,2002.0,Big Trouble,1703740,67.45740657901784
Joe Carnahan,15.446710212146707,2002.0,Narc,2378208,72.64517149818536
Andy Tennant,73.95747697800759,2002.0,Sweet Home Alabama,231486,73.31776848486477
Sijie Dai,0.0,2002.0,Balzac and the Little Chinese Seamstress,3229481,71.20331754828251
Byeong-ki Ahn,16.458878308332412,2002.0,Phone,2164450,67.80936981879523
Ashok Nanda,0.0,2002.0,FireDancer,14636123,53.43183501184002
Apichatpong Weerasethakul,0.0,2002.0,Blissfully Yours,6021027,56.338596139123624
Pollo de Pimentel,0.0,2002.0,Oysters at Nam Kee's,8994566,56.211276040648514
Olivier Assayas,61.14246545830826,2002.0,Demonlover,5120552,57.67066009699585
Stuart Baird,49.538734128704085,2002.0,Star Trek Nemesis,156774,72.25134502852863
John W. Walter,0.0,2002.0,How to Draw a Bunny,23949269,56.165933819867156
Rich Christiano,0.0,2002.0,Time Changer,2045037,56.1259195188706
Lisa Cholodenko,21.824229901585984,2002.0,Laurel Canyon,474031,65.94054934800104
Michael Petroni,0.0,2002.0,Till Human Voices Wake Us,12287985,57.61578976021682
Abbas Kiarostami,63.3348111486722,2002.0,ABC Africa,9310154,56.19367615547893
Claude Duty,0.0,2002.0,Hypnotized and Hysterical,22232800,56.34000940203495
Frédéric Jardin,0.0,2002.0,Cravate club,13331970,55.06703605329677
Peter Bogdanovich,65.42023584710743,2002.0,The Cat's Meow,1954484,65.49943636929449
Mort Nathan,0.0,2002.0,National Lampoon's Van Wilder: The Rise of Taj,17182332,56.929480377184305
Simon Wells,24.261031743208942,2002.0,The Time Machine,3759215,71.2221165493754
Samir,0.0,2002.0,Forget Baghdad: Jews and Arabs - The Iraqi Connection,10045959,58.63909057500156
Steven Soderbergh,82.79229837512263,2002.0,Full Frontal,983869,54.99745471868861
Jong-Hyuk Lee,0.0,2002.0,H,5422011,56.933672230806856
Rainer Matsutani,0.0,2002.0,"666 – Traue keinem, mit dem du schläfst!",33477482,58.67075160362647
Ole Bornedal,20.705895961126416,2002.0,I Am Dina,4913923,65.405617508692
Angela Christlieb,0.0,2002.0,Cinemania,6050326,56.39008616730719
Zdenek Tyc,0.0,2002.0,Brats,27947324,56.37838893616451
Toshiya Shinohara,0.0,2002.0,InuYasha the Movie: The Castle Beyond the Looking Glass,2583808,72.6590568022223
Isaac-Pierre Racine,0.0,2002.0,Aro Tolbukhin in the Mind of a Killer,23974509,57.728039691106915
Roman Polanski,70.93696391815513,2002.0,The Pianist,1897341,86.39654465251036
Sanjay Gadhvi,0.0,2002.0,Mere Yaar Ki Shaadi Hai,7328023,53.67148172356173
Tareque Masud,0.0,2002.0,Matir Moina,6997539,67.60955456658317
Jon Sherman,0.0,2002.0,I'm With Lucy,10629623,58.6910858412155
Adam Bhala Lough,0.0,2002.0,Bomb the System,2531343,52.85566866555445
Samira Makhmalbaf,19.305026266714204,2002.0,Blackboards,11140731,57.5876661607772
Seong-gang Lee,0.0,2002.0,"My Beautiful Girl, Mari",3004271,56.550164205788356
Andrew Niccol,25.516810299672795,2002.0,S1m0ne,897540,67.56182528378393
George Hickenlooper,17.537516001015117,2002.0,The Man From Elysian Fields,5669008,65.3350413421056
Paul F. Ryan,0.0,2002.0,Home Room,4190400,54.59869815003788
Jack Neo,0.0,2002.0,I Not Stupid,1594067,65.98689909887284
Jacques Nolot,0.0,2002.0,Glowing Eyes,24909580,53.28671211058852
Patrice Leconte,71.02536451416202,2002.0,The Man on the Train,296466,71.46389953815874
John Schultz,41.50416237729002,2002.0,Like Mike,167924,65.97361967106838
Dana Janklowicz-Mann,0.0,2002.0,Shanghai Ghetto,5055788,65.98595661101398
Godfrey Reggio,48.22366265688021,2002.0,Naqoyqatsi,101567,58.19480064669885
Jesse Vaughan,0.0,2002.0,Juwanna Mann,2355009,58.215949077475
Aleksey Balabanov,47.37321753696017,2002.0,Voyna,9951334,54.683040176987994
Chris Columbus,79.59960135172325,2002.0,Harry Potter and the Chamber of Secrets,667368,84.29942568260881
Junji Sakamoto,0.0,2002.0,KT,33806367,53.25362556684975
Aleksandr Rogozhkin,0.0,2002.0,The Cuckoo,1636036,67.72352235737841
Takashi Shimizu,18.797610093492906,2002.0,Ju-on: The Grudge,2033359,67.3356046426706
Eli Roth,0.0,2002.0,Cabin Fever,542094,65.54401825786758
Hideo Nakata,55.91459722474993,2002.0,Dark Water,1618008,65.54303086501488
Tony Ayres,0.0,2002.0,Walking on Water,12486171,58.16682370930537
Michael Winterbottom,61.91710661170671,2002.0,In This World,3027029,65.36698194213103
Alex Proyas,52.95992989148163,2002.0,Garage Days,8637169,58.073521874804904
Peter Hastings,0.0,2002.0,The Country Bears,2117473,56.721276396231566
Jean-Claude Brisseau,0.0,2002.0,Secret Things,7578779,56.70266915080839
Vincent Perez,0.0,2002.0,Peau d'Ange,34250790,53.4416043767464
Oliver Parker,46.543985197988526,2002.0,The Importance of Being Earnest,6197489,71.54266489869171
Jonathan Parker,0.0,2002.0,Bartleby,15233254,58.085716477607875
Carles Bosch,0.0,2002.0,Balseros,3319645,58.08860449249138
Marcus Adams,0.0,2002.0,Long Time Dead,983731,58.095360893990524
Rob Bowman,47.58347197675923,2002.0,Reign of Fire,164698,71.49315773722022
Marcelo Piñeyro,44.23102234994249,2002.0,Kamchatka,9315230,75.60651971220331
Dominick Tambasco,0.0,2002.0,Nati stanchi,14207796,58.13489183870381
Maria von Heland,0.0,2002.0,Big Girls Don't Cry,2743231,56.77117191450889
Hong Sang-soo,53.65435669688954,2002.0,On the Occasion of Remembering the Turning Gate,7362626,67.70332967392005
Cédric Klapisch,43.394020901666444,2002.0,Pot Luck,1268226,75.94527953049476
Egor Konchalovskiy,0.0,2002.0,Antikiller,11470344,54.5187705276198
Vishal Bhardwaj,0.0,2002.0,Makdee,11895033,65.546475692315
In-shik Kim,0.0,2002.0,Road Movie,2196420,57.791606500119364
Guy Maddin,0.0,2002.0,Dracula: Pages from a Virgin's Diary,5792459,58.24010696574102
Jonathan Demme,80.12603565660544,2002.0,The Truth About Charlie,5971762,56.6742293762317
Amos Gitai,40.90170326193243,2002.0,Kedma,2642703,57.87985229526931
Krishna Vamsi,0.0,2002.0,Shakti: The Power,3946917,56.592584060334914
David Jacobson,0.0,2002.0,Dahmer,5060456,53.13685954575076
Paul Schrader,64.00061470312407,2002.0,Auto Focus,2798426,66.02691012458646
Danny Boyle,74.66560498858253,2002.0,28 Days Later,145892,79.43599212717514
Patricia Ferreira,0.0,2002.0,The Impatient Alchemist,8893746,58.35044173929358
Phillip Noyce,76.00713605421095,2002.0,The Quiet American,5999816,72.09960301258123
Yun-su Chong,0.0,2002.0,Yesterday,8666784,54.43041470303069
Sam Raimi,73.94663174723424,2002.0,Spider-Man,146947,84.14338915663716
John Sayles,70.91448752855048,2002.0,Sunshine State,9006277,67.75528817836538
Pankaj Parashar,0.0,2002.0,Tumko Na Bhool Payenge,2360178,53.09309360685381
Pan Nalin,0.0,2002.0,Samsara,1083614,73.17977003392511
Hiroyuki Morita,0.0,2002.0,The Cat Returns,697246,76.03087407236734
Olivier Ducastel,21.102715968658043,2002.0,My Life on Ice,406168,57.80302835007895
Don Michael Paul,0.0,2002.0,Half Past Dead,67444,58.37457703367506
Michael Hoffman,70.15769281971905,2002.0,The Emperor's Club,430788,72.0183574937751
Giuseppe Ferrara,0.0,2002.0,The Bankers of God: The Calvi Affair,33851874,58.299093192688126
Danièle Thompson,19.58471377507065,2002.0,Jet Lag,8681526,65.55594296034958
Christophe Honoré,0.0,2002.0,Seventeen Times Cecile Cassard,24903092,53.240475931786015
Sanjay Leela Bhansali,22.931921296314467,2002.0,Devdas,4102452,73.12804499515727
Anthony Abrams,0.0,2002.0,Pumpkin,2977312,57.95041190218386
Takeshi Kitano,70.36246906900304,2002.0,Dolls,511653,73.1181913882367
Raymond De Felitta,0.0,2002.0,Two Family House,7400070,67.4283625713541
Johnnie To,20.342876892535585,2002.0,Fat Choi Spirit,2506296,54.75287082139169
Kang Woo-suk,0.0,2002.0,Public Enemy,3190252,73.17735549728496
Bruce Hendricks,0.0,2002.0,Ultimate X: The Movie,11167039,67.34843387336986
Zhangke Jia,0.0,2002.0,Unknown Pleasures,10103815,58.262419916030254
Todd Haynes,64.4986159994577,2002.0,Far from Heaven,1223711,75.79125606405577
Alain Berbérian,0.0,2002.0,Le Boulet,25328344,66.01640108563454
Guillermo del Toro,68.17513707010936,2002.0,Blade II,479757,76.01240270952654
Werner Schroeter,0.0,2002.0,Two,27537132,53.1800428921297
Hing-Ka Chan,20.58396500483394,2002.0,Mighty Baby,20914710,56.63397543926326
Joel Schumacher,67.24560091261408,2002.0,Bad Company,5579651,67.32688514722503
Luc Pagès,0.0,2002.0,A+ Pollux,16950538,56.68265049563114
Neil Burger,0.0,2002.0,Interview With the Assassin,7825684,56.08304732735013
Abdul Malik Abbott,0.0,2002.0,State Property,30651508,55.08085843931726
Robert Harmon,47.072823635930604,2002.0,They,2813558,59.186634485049936
Dan Ireland,34.30164649303029,2002.0,Passionada,2025985,59.25014622988457
Anurag Mehta,0.0,2002.0,American Chai,11159510,57.123511577453435
Christopher Scott Cherot,21.141572163784495,2002.0,G,14306511,57.136320424555464
Rick Rosenthal,54.016200768484794,2002.0,Halloween Resurrection,1612686,55.66277221094349
Ron Clements,83.7995028259201,2002.0,Treasure Planet,648781,78.25790544976734
Shane Meadows,40.591028711215465,2002.0,Once Upon a Time in the Midlands,6395094,59.26584678347254
Perry Andelin Blake,0.0,2002.0,The Master of Disguise,369790,52.3330609000205
Ventura Pons,17.698415409894967,2002.0,Food of Love,16744198,55.62743493626385
Betty Thomas,71.52338718213734,2002.0,I Spy,4338749,65.89821576896216
Ghassan Salhab,0.0,2002.0,Terra incognita,24921489,57.18943047679128
Christopher Nolan,48.56827639529168,2002.0,Insomnia,4760936,78.34372408741717
Brian Koppelman,0.0,2002.0,Knockaround Guys,2290453,66.79692608022081
Ryuta Tasaki,0.0,2002.0,Kamen Rider Ryuki: Episode Final,12742325,70.91014851130811
Peter Sheridan,0.0,2002.0,Borstal Boy,18077213,59.29742940044691
Drew Daywalt,0.0,2002.0,Stark Raving Mad,1799456,57.146358706765945
Walt Becker,0.0,2002.0,National Lampoon's Van Wilder,1126401,70.94391938365956
Chi-Leung Law,0.0,2002.0,Inner Senses,9152153,59.23464739430349
Jordan Brady,0.0,2002.0,Waking Up in Reno,8644317,53.95784361414274
Gabrielle Burton,0.0,2002.0,Manna from Heaven,25114906,54.21643050394418
Robert J. Siegel,0.0,2002.0,Swimming,2734463,59.14200988008053
Mark Pellington,43.204977911191925,2002.0,The Mothman Prophecies,2903228,71.76827657429708
Francesca Comencini,18.12806204860701,2002.0,"Carlo Giuliani, Boy",24924346,59.156160379777646
Florent-Emilio Siri,0.0,2002.0,The Nest,1266575,65.86862339372679
Sophie Marceau,0.0,2002.0,Speak to Me of Love,217825,52.49299535593715
Kjell Sundvall,16.22182802817993,2002.0,Grabben i graven bredvid,34858266,55.76192934330619
Bob Gale,0.0,2002.0,Interstate 60,1188139,58.76448111978567
Marek Koterski,0.0,2002.0,Day of the Wacko,17443802,73.43594457622386
Chih-yen Yee,0.0,2002.0,Blue Gate Crossing,2432326,65.7541137728922
Shekhar Kapur,48.85861825820147,2002.0,The Four Feathers,7527753,70.98041484121104
Yimou Zhang,70.25939037090026,2002.0,Hero,318542,83.64185910683517
Jeffrey Porter,0.0,2002.0,Try Seventeen,1717731,55.76108229884642
Austin Chick,0.0,2002.0,XX/XY,3821533,54.21524387286979
Michel Reilhac,0.0,2002.0,The Good Old Naughty Days,623185,59.23310866378467
Jed Weintrob,0.0,2002.0,ON_LINE,3711228,52.261805222956724
Philippe Muyl,0.0,2002.0,The Butterfly,10997890,71.79917463687158
Paul Thomas Anderson,75.22136112402201,2002.0,Punch-Drunk Love,630721,75.41411882655204
Lucky McKee,0.0,2002.0,May,3095818,59.33310461901069
Hansal Mehta,0.0,2002.0,Yeh Kya Ho Raha Hai?,22037332,52.104036241721865
André Heller,0.0,2002.0,Blind Spot: Hitler's Secretary,1610744,65.73996247907985
Jacob Berger,0.0,2002.0,A Loving Father,13681543,55.36749229032358
Steven Spielberg,82.92900849949008,2002.0,Minority Report,142049,83.44113383592418
Barry Sonnenfeld,75.33540354245817,2002.0,Men in Black II,673599,75.38932759222811
Marc Lawrence,0.0,2002.0,Two Weeks Notice,633883,72.9329178699224
Julie Taymor,22.854335520250583,2002.0,Frida,509792,75.52586626547611
Josh Koury,0.0,2002.0,Standing By Yourself,17164339,54.114998650491316
José Padilha,0.0,2002.0,Bus 174,2542108,67.50322618836057
David Twohy,47.72958098297004,2002.0,Below,9382823,59.51195132802691
Christian Charles,0.0,2002.0,Comedian,5596645,67.89610412250539
Alexandra Pelosi,0.0,2002.0,Journeys with George,7576783,51.90296552773596
Digvijay Singh,0.0,2002.0,Maya,12788402,57.286029424962756
Martyn Burke,0.0,2002.0,Avenging Angelo,2465292,54.12939880418386
Frank Longo,0.0,2002.0,Repli-Kate,4280890,55.49099234630713
Hyun-seok Kim,0.0,2002.0,YMCA Baseball Team,24497330,67.39585437562508
Steve Oedekerk,49.56176127659207,2002.0,Kung Pow! Enter the Fist,1095555,67.84409255553656
Catherine Breillat,54.948696960713924,2002.0,Sex is Comedy,5489555,55.57028100477892
Rob Cohen,72.65641895068671,2002.0,XXX,415156,71.87279233028188
Edward Burns,62.70228261629214,2002.0,Ash Wednesday,7322866,52.227836528084296
Aviva Slesin,0.0,2002.0,Secret Lives: Hidden Children and Their Rescuers During WWII,18814195,66.15826347864848
Tsutomu Shibayama,69.82531769701653,2002.0,Doraemon: Nobita and the Robot Kingdom,18612973,70.86301352173861
Jeong-hyang Lee,0.0,2002.0,The Way Home,2564610,77.87994292596258
Tsutomu Shibayama,69.82531769701653,2002.0,Goal! Goal! Goal!!,36413145,70.86301352173861
Adrian Lyne,71.97825261879629,2002.0,Unfaithful,1126385,75.40283446191852
Ellory Elkayem,0.0,2002.0,Eight Legged Freaks,956388,65.87516326959863
Anthony Russo,0.0,2002.0,Welcome to Collinwood,4940876,59.371557043591835
Metin Hüseyin,0.0,2002.0,Anita and Me,7236691,65.05983305667222
Rick Famuyiwa,24.599899364686433,2002.0,Brown Sugar,2724358,70.85573807971937
Melanie Mayron,21.29323028477022,2002.0,Slap Her... She's French,10404370,55.31403315346114
Doug Liman,48.84118295274437,2002.0,The Bourne Identity,963986,83.46693848786734
Sam Green,0.0,2002.0,The Weather Underground,4690855,67.88646304836394
K.S. Adiyaman,0.0,2002.0,Hum Tumhare Hain Sanam,1836603,59.408628483743286
Kurt Wimmer,0.0,2002.0,Equilibrium,234537,71.87885308427086
Delphine Gleize,0.0,2002.0,Carnage,24827706,55.31890174131831
Lee Chang-dong,21.440996560985422,2002.0,Oasis,2749550,75.44351312385356
Chris Weitz,22.106708648309905,2002.0,About a Boy,4205606,78.0536983238329
Annette K. Olesen,0.0,2002.0,Minor Mishaps,7018587,57.5590460745764
Ermanno Olmi,61.379858888933136,2002.0,The Profession of Arms,9987857,58.87321150062702
Robby Henson,0.0,2002.0,The Badge,4281397,55.272399935587345
Kari Skogland,0.0,2002.0,Liberty Stands Still,5676296,57.033010066222054
Philippe Grandrieux,0.0,2002.0,A New Life,28444445,52.63849229621306
Paul Justman,0.0,2002.0,Standing in the Shadows of Motown,895376,73.01254044241236
Costa-Gavras,70.37188956532964,2002.0,Amen.,2008260,72.31495992301686
Diego Lerman,0.0,2002.0,Suddenly,15220617,57.560286441950815
Carlos Carrera,0.0,2002.0,The Crime of Father Amaro,1728156,71.9647191604595
Gore Verbinski,48.318068630814956,2002.0,The Ring,62668,79.55232510138379
Ken Loach,62.67697758418347,2002.0,Sweet Sixteen,2792455,65.93481652583948
Fernando Meirelles,0.0,2002.0,City of God,461322,83.8433903028028
Kirby Dick,0.0,2002.0,Derrida,401529,58.82765383311449
Manoel de Oliveira,58.27622664917403,2002.0,The Uncertainty Principle,24823368,58.86269168629743
Mark Swan,0.0,2002.0,The Princess and the Pea,24624474,57.50166686884866
Eric Byler,0.0,2002.0,Charlotte Sometimes,4390986,57.50642391624403
Youssef Chahine,0.0,2002.0,"11'09""01 September 11",297010,66.09800647245504
Luke Cresswell,0.0,2002.0,Pulse: A Stomp Odyssey,9250876,73.34320537132433
Larry Clark,66.95011893285171,2002.0,Ken Park,226842,56.9834130724858
Paul Greengrass,19.298965243018134,2002.0,Bloody Sunday,3031886,71.12743755586433
Michael Apted,71.15173902942928,2002.0,Enough,229047,67.3764286163588
Alexander Payne,45.99948617829612,2002.0,About Schmidt,226664,78.17740311293583
Zhuangzhuang Tian,0.0,2002.0,Springtime in a Small Town,7177441,58.947578268215494
Brian De Palma,74.26137641405046,2002.0,Femme Fatale,2563837,67.82277499698269
Marc Fafard,0.0,2002.0,Adrenaline Rush,6371714,72.32698388907446
John Lee Hancock,0.0,2002.0,The Rookie,1614875,75.700026891483
Lukas Moodysson,46.94488114189175,2002.0,Lilja 4-ever,924101,71.05733283357031
Walter Doehner,0.0,2002.0,La Habitación Azul,6602875,66.09008987495557
Michael Kalesniko,0.0,2002.0,How to Kill Your Neighbor's Dog,1192770,58.896606306390176
Brett Ratner,77.75398592866775,2002.0,Red Dragon,698242,79.75545354624079
Tuck Tucker,0.0,2002.0,Hey Arnold!: The Movie,950274,65.76386552656317
Steve Beck,22.48315429216625,2002.0,Ghost Ship,1354688,67.40870432509935
Danny Graves,0.0,2002.0,Wishcraft,887025,52.61273975506408
Tim Story,0.0,2002.0,Barbershop,386124,71.95489531556683
Christian Duguay,65.26862196900917,2002.0,Extreme Ops,3292569,55.8525107165336
Ben Sombogaart,0.0,2002.0,Twin Sisters,4434274,72.39411591302928
Ken Loach,62.67697758418347,2002.0,The Navigators,801722,67.53253964621369
Tony Gatlif,23.056219441801634,2002.0,Swing,30441014,65.66101858059001
Takashi Yamazaki,0.0,2002.0,Returner,1546725,67.83040962461297
John Stockwell,23.15676179054546,2002.0,Blue Crush,307072,67.36740066757288
Kunal Kohli,0.0,2002.0,Mujhse Dosti Karoge!,1324831,53.80480758512193
Matthew Bright,20.812173753488057,2002.0,Ted Bundy,6342627,52.64286191584973
Dan Ollman,0.0,2003.0,The Yes Men,23752302,62.73309516140905
Mike Newell,68.63569356195082,2003.0,Mona Lisa Smile,883489,74.52638688231939
Martin Lagestee,0.0,2003.0,Pipo en de p-p-Parelridder,13837148,54.513723147942294
Ryuta Tasaki,23.636716170436035,2003.0,Kamen Rider 555: Paradise Lost,5578025,72.89574620399031
Alan Hruska,0.0,2003.0,Nola,4123241,45.81149612212796
Sofia Coppola,24.328188535950943,2003.0,Lost in Translation,369682,81.45909754279437
Francis Palluau,0.0,2003.0,Bienvenue chez les Rozes,7156807,62.70024417777922
Vanessa Middleton,0.0,2003.0,30 Years to Life,18639038,54.149422071987495
Jacob Tierney,0.0,2003.0,Twist,6167400,54.16772223936226
Peter Sehr,0.0,2003.0,Love the Hard Way,8290869,56.756860187122406
Jean-Paul Rappeneau,73.24593479985971,2003.0,Bon Voyage,6758985,69.38075105183398
Willem van de Sande Bakhuyzen,0.0,2003.0,Cloaca,4901314,69.20637915955939
Antonio Serrano,0.0,2003.0,"Lucía, Lucía",2241842,56.97533883970313
Paolo Virzì,0.0,2003.0,My Name is Tanino,24335117,62.67352838092246
John Hoffman,0.0,2003.0,Good Boy!,596078,62.92111068594672
